Site,Size,Packaging_Type,Processing_Rate
Columbus,S4,Box,2672
Columbus,S4,Box,2601
Columbus,S4,Box,3136
Columbus,S4,Box,2770
Columbus,S4,Box,2455
Columbus,S4,Box,2825
Columbus,S4,Box,3194
Columbus,S4,Box,2477
Columbus,S4,Box,2844
Columbus,S4,Box,2611
Columbus,S4,Box,2677
Columbus,S4,Box,3584
Columbus,S4,Box,2164
Columbus,S4,Box,3011
Columbus,S4,Box,3036
Columbus,S4,Box,2895
Columbus,S4,Box,2855
Columbus,S4,Box,2100
Columbus,S4,Box,2850
Columbus,S4,Box,2790
Columbus,S4,Box,2931
Columbus,S4,Box,2956
Columbus,S4,Box,2828
Columbus,S4,Box,2706
Columbus,S4,Box,2620
Columbus,S4,Box,2805
Columbus,S4,Box,2634
Columbus,S4,Box,2185
Columbus,S4,Box,2963
Columbus,S4,Box,2617
Columbus,S4,Box,3007
Columbus,S4,Box,2518
Columbus,S4,Box,2782
Columbus,S4,Box,2514
Columbus,S4,Box,2814
Columbus,S4,Box,3343
Columbus,S4,Box,2631
Columbus,S4,Box,2517
Columbus,S4,Box,2436
Columbus,S4,Box,2460
Columbus,S4,Box,3159
Columbus,S4,Box,2992
Columbus,S4,Box,2780
Columbus,S4,Box,2460
Columbus,S4,Box,2488
Columbus,S4,Box,3074
Columbus,S4,Box,2725
Columbus,S4,Box,3082
Columbus,S4,Box,2806
Columbus,S4,Box,2892
Columbus,S4,Box,2619
Columbus,S4,Box,2487
Columbus,S4,Box,2864
Columbus,S4,Box,3137
Columbus,S4,Box,2412
Columbus,S4,Box,2570
Columbus,S4,Box,2887
Columbus,S4,Box,2374
Columbus,S4,Box,2465
Columbus,S4,Box,2915
Columbus,S4,Box,2457
Columbus,S4,Box,2382
Columbus,S4,Box,3088
Columbus,S4,Box,2573
Columbus,S4,Box,2720
Columbus,S4,Box,2675
Columbus,S4,Box,2872
Columbus,S4,Box,3231
Columbus,S4,Box,3242
Columbus,S4,Box,2506
Columbus,S4,Box,2708
Columbus,S4,Box,2764
Columbus,S4,Box,2450
Columbus,S4,Box,3087
Columbus,S4,Box,2063
Columbus,S4,Box,2281
Columbus,S4,Box,2781
Columbus,S4,Box,2413
Columbus,S4,Box,2472
Columbus,S4,Box,2478
Columbus,S4,Box,2734
Columbus,S4,Box,2296
Columbus,S4,Box,2919
Columbus,S4,Box,2933
Columbus,S4,Box,2544
Columbus,S4,Box,2728
Columbus,S4,Box,2956
Columbus,S4,Box,3185
Columbus,S4,Box,3076
Columbus,S4,Box,2775
Columbus,S4,Box,2817
Columbus,S4,Box,2821
Columbus,S4,Box,2271
Columbus,S4,Box,2790
Columbus,S4,Box,2561
Columbus,S4,Box,2957
Columbus,S4,Box,2937
Columbus,S4,Box,2712
Columbus,S4,Box,2798
Columbus,S4,Box,3274
Columbus,S4,Box,2912
Columbus,S4,Box,3032
Columbus,S4,Box,3262
Columbus,S4,Box,2798
Columbus,S4,Box,2543
Columbus,S4,Box,2756
Columbus,S4,Box,2961
Columbus,S4,Box,2781
Columbus,S4,Box,2708
Columbus,S4,Box,2843
Columbus,S4,Box,2855
Columbus,S4,Box,3101
Columbus,S4,Box,2940
Columbus,S4,Box,2828
Columbus,S4,Box,2653
Columbus,S4,Box,2477
Columbus,S4,Box,3034
Columbus,S4,Box,2186
Columbus,S4,Box,2812
Columbus,S4,Box,2095
Columbus,S4,Box,2817
Columbus,S4,Box,2870
Columbus,S4,Box,2712
Columbus,S4,Box,3093
Columbus,S4,Box,2695
Columbus,S4,Box,2977
Columbus,S4,Box,1850
Columbus,S4,Box,3053
Columbus,S4,Box,2903
Columbus,S4,Box,2923
Columbus,S4,Box,2388
Columbus,S4,Box,2324
Columbus,S4,Box,2446
Columbus,S4,Box,2467
Columbus,S4,Box,2147
Columbus,S4,Box,2764
Columbus,S4,Box,3361
Columbus,S4,Box,2480
Columbus,S4,Box,2254
Columbus,S4,Box,2761
Columbus,S4,Box,2991
Columbus,S4,Box,3164
Columbus,S4,Box,2707
Columbus,S4,Box,2551
Columbus,S4,Box,2437
Columbus,S4,Box,2648
Columbus,S4,Box,3066
Columbus,S4,Box,2748
Columbus,S4,Box,2822
Columbus,S4,Box,2117
Columbus,S4,Box,2572
Columbus,S4,Box,2200
Columbus,S4,Box,2605
Columbus,S4,Box,2975
Columbus,S4,Box,2795
Columbus,S4,Box,2601
Columbus,S4,Box,2790
Columbus,S4,Box,3209
Columbus,S4,Box,2327
Columbus,S4,Box,2329
Columbus,S4,Box,2329
Columbus,S4,Box,2628
Columbus,S4,Box,3047
Columbus,S4,Box,2235
Columbus,S4,Box,3050
Columbus,S4,Box,2393
Columbus,S4,Box,3158
Columbus,S4,Box,2842
Columbus,S4,Box,2736
Columbus,S4,Box,2293
Columbus,S4,Box,2928
Columbus,S4,Box,2623
Columbus,S4,Box,2456
Columbus,S4,Box,3068
Columbus,S4,Box,2960
Columbus,S4,Box,2037
Columbus,S4,Box,3347
Columbus,S4,Box,2954
Columbus,S4,Box,2411
Columbus,S4,Box,2573
Columbus,S4,Box,2378
Columbus,S4,Box,2437
Columbus,S4,Box,2532
Columbus,S4,Box,2946
Columbus,S4,Box,2702
Columbus,S4,Box,2616
Columbus,S4,Box,2496
Columbus,S4,Box,3037
Columbus,S4,Box,2382
Columbus,S4,Box,2379
Columbus,S4,Box,2420
Columbus,S4,Box,2787
Columbus,S4,Box,2862
Columbus,S4,Box,2845
Columbus,S4,Box,2669
Columbus,S4,Box,3307
Columbus,S4,Box,2733
Columbus,S4,Box,2885
Columbus,S4,Box,2537
Columbus,S4,Box,2712
Columbus,S4,Box,2606
Columbus,S4,Box,2412
Columbus,S4,Box,3013
Columbus,S4,Box,2528
Columbus,S4,Box,2559
Columbus,S4,Box,2985
Columbus,S4,Box,2821
Columbus,S4,Box,2651
Columbus,S4,Box,3316
Columbus,S4,Box,2631
Columbus,S4,Box,2569
Columbus,S4,Box,2954
Columbus,S4,Box,2430
Columbus,S4,Box,2544
Columbus,S4,Box,2682
Columbus,S4,Box,2892
Columbus,S4,Box,2647
Columbus,S4,Box,2887
Columbus,S4,Box,2545
Columbus,S4,Box,2709
Columbus,S4,Box,2557
Columbus,S4,Box,2839
Columbus,S4,Box,2874
Columbus,S4,Box,2156
Columbus,S4,Box,3295
Columbus,S4,Box,2366
Columbus,S4,Box,2821
Columbus,S4,Box,2539
Columbus,S4,Box,2786
Columbus,S4,Box,2679
Columbus,S4,Box,3129
Columbus,S4,Box,2567
Columbus,S4,Box,2893
Columbus,S4,Box,2089
Columbus,S4,Box,2751
Columbus,S4,Box,2953
Columbus,S4,Bag,2081
Columbus,S4,Bag,2142
Columbus,S4,Bag,2124
Columbus,S4,Bag,2169
Columbus,S4,Bag,2081
Columbus,S4,Bag,2063
Columbus,S4,Bag,2130
Columbus,S4,Bag,2081
Columbus,S4,Bag,2175
Columbus,S4,Bag,2134
Columbus,S4,Bag,2046
Columbus,S4,Bag,2170
Columbus,S4,Bag,2055
Columbus,S4,Bag,2147
Columbus,S4,Bag,1896
Columbus,S4,Bag,2074
Columbus,S4,Bag,2071
Columbus,S4,Bag,2260
Columbus,S4,Bag,2023
Columbus,S4,Bag,2094
Columbus,S4,Bag,2323
Columbus,S4,Bag,2100
Columbus,S4,Bag,2094
Columbus,S4,Bag,2200
Columbus,S4,Bag,2150
Columbus,S4,Bag,2010
Columbus,S4,Bag,2207
Columbus,S4,Bag,2059
Columbus,S4,Bag,2077
Columbus,S4,Bag,2122
Columbus,S4,Bag,2176
Columbus,S4,Bag,2161
Columbus,S4,Bag,1938
Columbus,S4,Bag,2137
Columbus,S4,Bag,2272
Columbus,S4,Bag,2031
Columbus,S4,Bag,2244
Columbus,S4,Bag,2084
Columbus,S4,Bag,2116
Columbus,S4,Bag,2097
Columbus,S4,Bag,2075
Columbus,S4,Bag,2091
Columbus,S4,Bag,1957
Columbus,S4,Bag,2222
Columbus,S4,Bag,2133
Columbus,S4,Bag,2227
Columbus,S4,Bag,2063
Columbus,S4,Bag,2210
Columbus,S4,Bag,2208
Columbus,S4,Bag,2126
Columbus,S4,Bag,1975
Columbus,S4,Bag,2272
Columbus,S4,Bag,2250
Columbus,S4,Bag,2138
Columbus,S4,Bag,2183
Columbus,S4,Bag,1940
Columbus,S4,Bag,2128
Columbus,S4,Bag,2067
Columbus,S4,Bag,2029
Columbus,S4,Bag,2073
Columbus,S4,Bag,2298
Columbus,S4,Bag,2215
Columbus,S4,Bag,2124
Columbus,S4,Bag,2149
Columbus,S4,Bag,2071
Columbus,S4,Bag,2148
Columbus,S4,Bag,2268
Columbus,S4,Bag,2154
Columbus,S4,Bag,2031
Columbus,S4,Bag,2017
Columbus,S4,Bag,2057
Columbus,S4,Bag,2117
Columbus,S4,Bag,2149
Columbus,S4,Bag,2128
Columbus,S4,Bag,2029
Columbus,S4,Bag,2149
Columbus,S4,Bag,2024
Columbus,S4,Bag,2168
Columbus,S4,Bag,2163
Columbus,S4,Bag,2201
Columbus,S4,Bag,2078
Columbus,S4,Bag,2099
Columbus,S4,Bag,2093
Columbus,S4,Bag,2130
Columbus,S4,Bag,2134
Columbus,S4,Bag,2214
Columbus,S4,Bag,2125
Columbus,S4,Bag,2180
Columbus,S4,Bag,1987
Columbus,S4,Bag,2052
Columbus,S4,Bag,2117
Columbus,S4,Bag,2017
Columbus,S4,Bag,2295
Columbus,S4,Bag,2206
Columbus,S4,Bag,2054
Columbus,S4,Bag,2162
Columbus,S4,Bag,2066
Columbus,S4,Bag,2134
Columbus,S4,Bag,2138
Columbus,S4,Bag,2286
Columbus,S4,Bag,2059
Columbus,S4,Bag,2073
Columbus,S4,Bag,2144
Columbus,S4,Bag,2104
Columbus,S4,Bag,2030
Columbus,S4,Bag,2254
Columbus,S4,Bag,2020
Columbus,S4,Bag,2250
Columbus,S4,Bag,2045
Columbus,S4,Bag,2138
Columbus,S4,Bag,2083
Columbus,S4,Bag,2059
Columbus,S4,Bag,2071
Columbus,S4,Bag,2109
Columbus,S4,Bag,2106
Columbus,S4,Bag,2135
Columbus,S4,Bag,2075
Columbus,S4,Bag,1969
Columbus,S4,Bag,1915
Columbus,S4,Bag,2300
Columbus,S4,Bag,2195
Columbus,S4,Bag,1987
Columbus,S4,Bag,2089
Columbus,S4,Bag,2095
Columbus,S4,Bag,2123
Columbus,S4,Bag,2040
Columbus,S4,Bag,2186
Columbus,S4,Bag,2245
Columbus,S4,Bag,2225
Columbus,S4,Bag,2002
Columbus,S4,Bag,2099
Columbus,S4,Bag,2167
Columbus,S4,Bag,1958
Columbus,S4,Bag,2017
Columbus,S4,Bag,2170
Columbus,S4,Bag,2195
Columbus,S4,Bag,2133
Columbus,S4,Bag,2222
Columbus,S4,Bag,2075
Columbus,S4,Bag,2123
Columbus,S4,Bag,2286
Columbus,S4,Bag,2066
Columbus,S4,Bag,2225
Columbus,S4,Bag,2234
Columbus,S4,Bag,2014
Columbus,S4,Bag,2266
Columbus,S4,Bag,2165
Columbus,S4,Bag,2030
Columbus,S4,Bag,1910
Columbus,S4,Bag,2109
Columbus,S4,Bag,2278
Columbus,S4,Bag,1992
Columbus,S4,Bag,2062
Columbus,S4,Bag,2075
Columbus,S4,Bag,1992
Columbus,S4,Bag,2295
Columbus,S4,Bag,2139
Columbus,S4,Bag,2229
Columbus,S4,Bag,2176
Columbus,S4,Bag,2182
Columbus,S4,Bag,2094
Columbus,S4,Bag,2248
Columbus,S4,Bag,2232
Columbus,S4,Bag,2279
Columbus,S4,Bag,1935
Columbus,S4,Bag,2203
Columbus,S4,Bag,2267
Columbus,S4,Bag,2203
Columbus,S4,Bag,2247
Columbus,S4,Bag,2187
Columbus,S4,Bag,2186
Columbus,S4,Bag,2134
Columbus,S4,Bag,2237
Columbus,S4,Bag,2165
Columbus,S4,Bag,2212
Columbus,S4,Bag,2085
Columbus,S4,Bag,2162
Columbus,S4,Bag,2221
Columbus,S4,Bag,2232
Columbus,S4,Bag,2103
Columbus,S4,Bag,2167
Columbus,S4,Bag,1961
Columbus,S4,Bag,2036
Columbus,S4,Bag,2158
Columbus,S4,Bag,2093
Columbus,S4,Bag,2133
Columbus,S4,Bag,2090
Columbus,S4,Bag,2033
Columbus,S4,Bag,2030
Columbus,S4,Bag,2083
Columbus,S4,Bag,2000
Columbus,S4,Bag,2232
Columbus,S4,Bag,2132
Columbus,S4,Bag,2291
Columbus,S4,Bag,2228
Columbus,S4,Bag,2147
Columbus,S4,Bag,2163
Columbus,S4,Bag,2045
Columbus,S4,Bag,2268
Columbus,S4,Bag,1949
Columbus,S4,Bag,2032
Columbus,S4,Bag,2085
Columbus,S4,Bag,2245
Columbus,S4,Bag,2103
Columbus,S4,Bag,2163
Columbus,S4,Bag,2068
Columbus,S4,Bag,2188
Columbus,S4,Bag,2180
Columbus,S4,Bag,2137
Columbus,S4,Bag,2004
Columbus,S4,Bag,2045
Columbus,S4,Bag,2118
Columbus,S4,Bag,1970
Columbus,S4,Bag,2279
Columbus,S4,Bag,1925
Columbus,S4,Bag,2081
Columbus,S4,Bag,2150
Columbus,S4,Bag,2268
Columbus,S4,Bag,1891
Columbus,S4,Bag,2198
Columbus,S4,Bag,2027
Columbus,S4,Bag,2328
Columbus,S4,Bag,2041
Columbus,S4,Bag,2250
Columbus,S4,Bag,2170
Columbus,S4,Bag,2124
Columbus,S4,Bag,2212
Columbus,S4,Bag,2128
Columbus,S4,Bag,2179
Columbus,S4,Bag,2224
Columbus,S4,Bag,2209
Columbus,S4,Bag,2096
Columbus,S4,Bag,2008
Columbus,S4,Bag,2084
Columbus,S4,Bag,2155
Columbus,S4,Bag,2299
Columbus,S4,Bag,2181
Columbus,S4,Bag,1988
Columbus,S4,Bag,1921
Columbus,S4,Bag,2093
Columbus,S4,Bag,2167
Columbus,S4,Bag,2182
Columbus,S4,Bag,2043
Columbus,S4,Bag,2160
Columbus,S4,Bag,2063
Columbus,S4,Bag,2118
Columbus,S4,Bag,2238
Columbus,S4,Bag,2017
Columbus,S4,Bag,2148
Columbus,S4,Bag,2028
Columbus,S4,Bag,2099
Columbus,S4,Bag,2076
Columbus,S4,Bag,2112
Columbus,S4,Bag,1933
Columbus,S4,Bag,2362
Columbus,S4,Bag,2114
Columbus,S4,Bag,1903
Columbus,S4,Bag,2184
Columbus,S4,Bag,1958
Columbus,S4,Bag,2225
Columbus,S4,Bag,2261
Columbus,S4,Bag,2082
Columbus,S4,Bag,2188
Columbus,S4,Bag,2185
Columbus,S4,Bag,2138
Columbus,S4,Bag,2033
Columbus,S4,Bag,2274
Columbus,S4,Bag,2211
Columbus,S4,Bag,1969
Columbus,S4,Bag,2055
Columbus,S4,Bag,2225
Columbus,S4,Bag,2225
Columbus,S4,Bag,2207
Columbus,S4,Bag,2001
Columbus,S4,Bag,2166
Columbus,S4,Bag,2124
Columbus,S4,Bag,2427
Columbus,S4,Bag,2131
Columbus,S4,Bag,2164
Columbus,S4,Bag,1973
Columbus,S4,Bag,2169
Columbus,S4,Bag,1962
Columbus,S4,Bag,2115
Columbus,S4,Bag,2135
Columbus,S4,Bag,2152
Columbus,S4,Bag,2243
Columbus,S4,Bag,2040
Columbus,S4,Bag,2333
Columbus,S4,Bag,2108
Columbus,S4,Bag,2163
Columbus,S4,Bag,2082
Columbus,S4,Bag,2179
Columbus,S4,Bag,2251
Columbus,S4,Bag,2079
Columbus,S4,Bag,2251
Columbus,S4,Bag,2142
Columbus,S4,Bag,2054
Columbus,S4,Bag,1926
Columbus,S4,Bag,2258
Columbus,S4,Bag,2165
Columbus,S4,Bag,2239
Columbus,S4,Bag,2084
Columbus,S4,Bag,2025
Columbus,S4,Bag,2052
Columbus,S4,Bag,2032
Columbus,S4,Bag,2082
Columbus,S4,Bag,2389
Columbus,S4,Bag,2145
Columbus,S4,Bag,2071
Columbus,S4,Bag,2283
Columbus,S4,Bag,2288
Columbus,S4,Bag,2112
Columbus,S4,Bag,2043
Columbus,S4,Bag,2087
Columbus,S4,Bag,1984
Columbus,S4,Bag,2105
Columbus,S4,Bag,1951
Columbus,S4,Bag,2178
Columbus,S4,Bag,2142
Columbus,S4,Bag,2248
Columbus,S4,Bag,2006
Columbus,S4,Bag,2262
Columbus,S4,Bag,2188
Columbus,S4,Bag,2177
Columbus,S4,Bag,2266
Columbus,S4,Bag,2189
Columbus,S4,Bag,2093
Columbus,S4,Bag,2122
Columbus,S4,Bag,2203
Columbus,S4,Bag,2318
Columbus,S4,Bag,2154
Columbus,S4,Bag,2125
Columbus,S4,Bag,2219
Columbus,S4,Bag,2084
Columbus,S4,Bag,1945
Columbus,S4,Bag,2123
Columbus,S4,Bag,1908
Columbus,S4,Bag,2034
Columbus,S4,Bag,2123
Columbus,S4,Bag,2084
Columbus,S4,Bag,2297
Columbus,S4,Bag,1983
Columbus,S4,Bag,2117
Columbus,S4,Bag,2240
Columbus,S4,Bag,2109
Columbus,S4,Bag,1984
Columbus,S4,Bag,2224
Columbus,S4,Bag,2296
Columbus,S4,Bag,2038
Columbus,S4,Bag,2262
Columbus,S4,Bag,2045
Columbus,S4,Bag,2331
Columbus,S4,Bag,2140
Columbus,S4,Bag,2134
Columbus,S4,Bag,2174
Columbus,S4,Bag,2023
Columbus,S4,Bag,2229
Columbus,S4,Bag,2044
Columbus,S4,Bag,2226
Columbus,S4,Bag,2176
Columbus,S4,Bag,2239
Columbus,S4,Bag,2420
Columbus,S4,Bag,2089
Columbus,S4,Bag,2172
Columbus,S4,Bag,2189
Columbus,S4,Bag,2150
Columbus,S4,Bag,2097
Columbus,S4,Bag,2264
Columbus,S4,Bag,2084
Columbus,S4,Bag,2180
Columbus,S4,Bag,2162
Columbus,S4,Bag,2028
Columbus,S4,Bag,2141
Columbus,S4,Bag,2052
Columbus,S4,Bag,2224
Columbus,S4,Bag,2289
Columbus,S4,Bag,2010
Columbus,S4,Bag,2047
Columbus,S4,Bag,2059
Columbus,S4,Bag,2136
Columbus,S4,Bag,2146
Columbus,S4,Bag,2217
Columbus,S4,Bag,2248
Columbus,S4,Bag,2088
Columbus,S4,Bag,2043
Columbus,S4,Bag,1991
Columbus,S4,Bag,2170
Columbus,S4,Bag,2196
Columbus,S4,Bag,2113
Columbus,S4,Bag,2204
Columbus,S4,Bag,2055
Columbus,S4,Bag,2049
Columbus,S4,Bag,1973
Columbus,S4,Bag,2018
Columbus,S4,Bag,2004
Columbus,S4,Bag,2160
Columbus,S4,Bag,2173
Columbus,S4,Bag,2239
Columbus,S4,Bag,2106
Columbus,S4,Bag,2054
Columbus,S4,Bag,2201
Columbus,S4,Bag,2084
Columbus,S4,Bag,2211
Columbus,S4,Bag,2116
Columbus,S4,Bag,2059
Columbus,S4,Bag,2115
Columbus,S4,Bag,2087
Columbus,S4,Bag,2090
Columbus,S4,Bag,2152
Columbus,S4,Bag,1993
Columbus,S4,Bag,2208
Columbus,S4,Bag,2221
Columbus,S4,Bag,2239
Columbus,S4,Bag,2081
Columbus,S4,Bag,2086
Columbus,S4,Bag,2098
Columbus,S4,Bag,2075
Columbus,S4,Bag,2038
Columbus,S4,Bag,2025
Columbus,S4,Bag,2172
Columbus,S4,Bag,2222
Columbus,S4,Bag,2068
Columbus,S4,Bag,2216
Columbus,S4,Bag,2158
Columbus,S4,Bag,2145
Columbus,S4,Bag,1896
Columbus,S4,Bag,2213
Columbus,S4,Bag,2142
Columbus,S4,Bag,2126
Columbus,S4,Bag,2146
Columbus,S4,Bag,2107
Columbus,S4,Bag,2242
Columbus,S4,Bag,2060
Columbus,S4,Bag,2147
Columbus,S4,Bag,2323
Columbus,S4,Bag,1982
Columbus,S4,Bag,2079
Columbus,S4,Bag,2354
Columbus,S4,Bag,2170
Columbus,S4,Bag,1910
Columbus,S4,Bag,1834
Columbus,S4,Bag,2157
Columbus,S4,Bag,2272
Columbus,S4,Bag,2136
Columbus,S4,Bag,2070
Columbus,S4,Bag,2263
Columbus,S4,Bag,2012
Columbus,S4,Bag,2120
Columbus,S4,Bag,2000
Columbus,S4,Bag,1963
Columbus,S4,Bag,2140
Columbus,S4,Bag,2272
Columbus,S4,Bag,2052
Columbus,S4,Bag,2257
Columbus,S4,Bag,2136
Columbus,S4,Bag,2142
Columbus,S4,Bag,2255
Columbus,S4,Bag,2064
Columbus,S4,Bag,2217
Columbus,S4,Bag,2228
Columbus,S4,Bag,2089
Columbus,S4,Bag,2088
Columbus,S4,Bag,2183
Columbus,S4,Bag,2179
Columbus,S4,Bag,2154
Columbus,S4,Bag,2098
Columbus,S4,Bag,2231
Columbus,S4,Bag,2046
Columbus,S4,Bag,2123
Columbus,S4,Bag,2201
Columbus,S4,Bag,2262
Columbus,S4,Bag,2212
Columbus,S4,Bag,2037
Columbus,S4,Bag,2184
Columbus,S4,Bag,2222
Columbus,S4,Bag,2086
Columbus,S4,Bag,2049
Columbus,S4,Bag,2177
Columbus,S4,Bag,2029
Columbus,S4,Bag,2059
Columbus,S4,Bag,2121
Columbus,S4,Bag,2347
Columbus,S4,Bag,2173
Columbus,S4,Bag,2125
Columbus,S4,Bag,2069
Columbus,S4,Bag,2129
Columbus,S4,Bag,2134
Columbus,S4,Bag,2119
Columbus,S4,Bag,1993
Columbus,S4,Bag,2002
Columbus,S4,Bag,1944
Columbus,S4,Bag,2238
Columbus,S4,Bag,2218
Columbus,S4,Bag,2203
Columbus,S4,Bag,2115
Columbus,S4,Bag,1992
Columbus,S4,Bag,2160
Columbus,S4,Bag,2072
Columbus,S4,Bag,2065
Columbus,S4,Bag,2208
Columbus,S4,Bag,2155
Columbus,S4,Bag,2163
Columbus,S4,Bag,2141
Columbus,S4,Bag,2115
Columbus,S4,Bag,2065
Columbus,S4,Bag,2254
Columbus,S4,Bag,2218
Columbus,S4,Bag,2082
Columbus,S4,Bag,2122
Columbus,S4,Bag,2027
Columbus,S4,Bag,2073
Columbus,S4,Bag,2003
Columbus,S4,Bag,2033
Columbus,S4,Bag,2151
Columbus,S4,Bag,2048
Columbus,S4,Bag,2162
Columbus,S4,Bag,2122
Columbus,S4,Bag,2095
Columbus,S4,Bag,2146
Columbus,S4,Bag,2240
Columbus,S4,Bag,1934
Columbus,S4,Bag,2205
Columbus,S4,Bag,2316
Columbus,S4,Bag,2205
Columbus,S4,Bag,2020
Columbus,S4,Bag,2236
Columbus,S4,Bag,2019
Columbus,S4,Bag,2281
Columbus,S4,Bag,2122
Columbus,S4,Bag,1948
Columbus,S4,Bag,2162
Columbus,S4,Bag,2025
Columbus,S4,Bag,2324
Columbus,S4,Bag,2099
Columbus,S4,Bag,2161
Columbus,S4,Bag,1952
Columbus,S4,Bag,2164
Columbus,S4,Bag,2240
Columbus,S4,Bag,2055
Columbus,S4,Bag,2187
Columbus,S4,Bag,2030
Columbus,S4,Bag,2061
Columbus,S4,Bag,2158
Columbus,S4,Bag,2020
Columbus,S4,Bag,2175
Columbus,S4,Bag,2258
Columbus,S4,Bag,2140
Columbus,S4,Bag,2154
Columbus,S4,Bag,1993
Columbus,S4,Bag,2197
Columbus,S4,Bag,2070
Columbus,S4,Bag,1990
Columbus,S4,Bag,2119
Columbus,S4,Bag,2073
Columbus,S4,Bag,2140
Columbus,S4,Bag,2119
Columbus,S4,Bag,2101
Columbus,S4,Bag,2189
Columbus,S4,Bag,2269
Columbus,S4,Bag,2082
Columbus,S4,Bag,2149
Columbus,S4,Bag,2244
Columbus,S4,Bag,2228
Columbus,S4,Bag,2149
Columbus,S4,Bag,2020
Columbus,S4,Bag,2059
Columbus,S4,Bag,2283
Columbus,S4,Bag,2136
Columbus,S4,Bag,2115
Columbus,S4,Bag,2069
Columbus,S4,Bag,2054
Columbus,S4,Bag,2104
Columbus,S4,Bag,2332
Columbus,S4,Bag,2079
Columbus,S4,Bag,2072
Columbus,S4,Bag,2162
Columbus,S4,Bag,1999
Columbus,S4,Bag,2184
Columbus,S4,Bag,1933
Columbus,S4,Bag,1995
Columbus,S4,Bag,2185
Columbus,S4,Bag,2227
Columbus,S4,Bag,2284
Columbus,S4,Bag,2074
Columbus,S4,Bag,2071
Columbus,S4,Bag,2231
Columbus,S4,Bag,2113
Columbus,S4,Bag,2247
Columbus,S4,Bag,2247
Columbus,S4,Bag,2028
Columbus,S4,Bag,2071
Columbus,S4,Bag,2085
Columbus,S4,Bag,2095
Columbus,S4,Bag,1982
Columbus,S4,Bag,1972
Columbus,S4,Bag,1930
Columbus,S4,Bag,2204
Columbus,S4,Bag,2200
Columbus,S4,Bag,2205
Columbus,S4,Bag,2019
Columbus,S4,Bag,2069
Columbus,S4,Bag,2226
Columbus,S4,Bag,2037
Columbus,S4,Bag,2066
Columbus,S4,Bag,2209
Columbus,S4,Bag,2152
Columbus,S4,Bag,2047
Columbus,S4,Bag,2094
Columbus,S4,Bag,1912
Columbus,S4,Bag,2291
Columbus,S4,Bag,2167
Columbus,S4,Bag,2061
Columbus,S4,Bag,1925
Columbus,S4,Bag,2014
Columbus,S4,Bag,2087
Columbus,S4,Bag,2086
Columbus,S4,Bag,2104
Columbus,S4,Bag,2201
Columbus,S4,Bag,2084
Columbus,S4,Bag,2140
Columbus,S4,Bag,2088
Columbus,S4,Bag,2161
Columbus,S4,Bag,2020
Columbus,S4,Bag,1947
Columbus,S4,Bag,1981
Columbus,S4,Bag,1970
Columbus,S4,Bag,2115
Columbus,S4,Bag,2142
Columbus,S4,Bag,1973
Columbus,S4,Bag,1995
Columbus,S4,Bag,2019
Columbus,S4,Bag,2128
Columbus,S4,Bag,2210
Columbus,S4,Bag,2167
Columbus,S4,Bag,2157
Columbus,S4,Bag,2113
Columbus,S4,Bag,2142
Columbus,S4,Bag,2059
Columbus,S4,Bag,2106
Columbus,S4,Bag,2349
Columbus,S4,Bag,2249
Columbus,S4,Bag,1793
Columbus,S4,Bag,2204
Columbus,S4,Bag,2134
Columbus,S4,Bag,2010
Columbus,S4,Bag,2331
Columbus,S4,Bag,2011
Columbus,S4,Bag,2114
Columbus,S4,Bag,2307
Columbus,S4,Bag,2165
Columbus,S4,Bag,2087
Columbus,S4,Bag,2078
Columbus,S4,Bag,2038
Columbus,S4,Bag,2218
Columbus,S4,Bag,2124
Columbus,S4,Bag,2111
Columbus,S4,Bag,2133
Columbus,S4,Bag,2100
Columbus,S4,Bag,2037
Columbus,S4,Bag,1900
Columbus,S4,Bag,2105
Columbus,S4,Bag,2228
Columbus,S4,Bag,2136
Columbus,S4,Bag,2282
Columbus,S4,Bag,2071
Columbus,S4,Bag,2240
Columbus,S4,Bag,2294
Columbus,S4,Bag,2237
Columbus,S4,Bag,2133
Columbus,S4,Bag,2198
Columbus,S4,Bag,2006
Columbus,S4,Bag,2063
Columbus,S4,Bag,2092
Columbus,S4,Bag,2035
Columbus,S4,Bag,1994
Columbus,S4,Bag,2016
Columbus,S4,Bag,2106
Columbus,S4,Bag,1931
Columbus,S4,Bag,2298
Columbus,S4,Bag,2062
Columbus,S4,Bag,1960
Columbus,S4,Bag,1984
Columbus,S4,Bag,2005
Columbus,S4,Bag,2189
Columbus,S4,Bag,2211
Columbus,S4,Bag,1977
Columbus,S4,Bag,2155
Columbus,S4,Bag,2029
Columbus,S4,Bag,2188
Columbus,S4,Bag,2006
Columbus,S4,Bag,2019
Columbus,S4,Bag,2117
Columbus,S4,Bag,2029
Columbus,S4,Bag,2092
Columbus,S4,Bag,2040
Columbus,S4,Bag,2308
Columbus,S4,Bag,2049
Columbus,S4,Bag,1999
Columbus,S4,Bag,2045
Columbus,S4,Bag,2258
Columbus,S4,Bag,2106
Columbus,S4,Bag,2001
Columbus,S4,Bag,2085
Columbus,S4,Bag,2296
Columbus,S4,Bag,2310
Columbus,S4,Bag,2069
Columbus,S4,Bag,2040
Columbus,S4,Bag,2261
Columbus,S4,Bag,2162
Columbus,S4,Bag,2096
Columbus,S4,Bag,2105
